#>T all_ip_with_pdb_0723
#>-ip_code-----up_name-----up_code-----lig_name----pdb_code----protein_chain-MI----------MX----------ligand_desolvation-new_binding
   IPR001245   TIE2        Q02763      qq1         2wqb        a           830         983         78.532      540.       
   IPR000719   NEK2        P51955      vgk         2wqo        a           14          159         74.7256     0.         
   IPR022677   NMT1        P30419      646         3iwe        a           180         496         90.8211     0.         
   IPR022677   NMT1        P30419      646         4c2z        a           180         496         91.9926     0.         
   IPR000719   CHK2        O96017      vgm         2wtc        a           231         368         79.026      310.       
   IPR000719   CHK2        O96017      wti         2wti        a           231         368         83.7111     92.        
   IPR000719   CHK2        O96017      wtj         2wtj        a           224         368         81.2408     700.       
   IPR005720   PYRD        Q02127      vgn         2wv8        a           37          363         99.8293     0.         
   IPR000719   CDK2        P24941      wxv         2wxv        c           10          145         82.4816     2.         
   IPR001254   FA10        P00742      461         2wyg        a           316         452         74.8358     2.         
   IPR001254   FA10        P00742      898         2wyj        a           316         452         75.4553     1.         
   IPR001424   SODC        P00441      zo0         2wz6        a           22          101         48.8433     0.         
   IPR000719   CDK2        P24941      x1n         2x1n        c           10          145         89.9318     0.         
   IPR001752   KIF11       P52732      kz9         2x7c        a           116         218         87.9233     2000.      
   IPR001752   KIF11       P52732      egb         2x7d        a           116         218         84.1482     200.       
   IPR001752   KIF11       P52732      x7e         2x7e        a           116         239         87.6835     0.         
   IPR013149   PTGR3       Q8N4Q0      pfn         2x7h        a           161         322         90.8961     0.         
   IPR013149   PTGR3       Q8N4Q0      pfn         2x7h        a           144         324         90.8961     0.         
   IPR013149   PTGR3       Q8N4Q0      pfn         2x7h        a           75          306         90.8961     0.         
   IPR001148   CAH2        P00918      wzc         2x7s        a           62          208         80.5135     1660.      
   IPR001148   CAH2        P00918      wza         2x7u        a           92          208         70.7855     5340.      
   IPR000719   CHK1        O14757      x8e         2x8e        a           15          147         78.1829     14.        
   IPR000719   CHK1        O14757      x8i         2x8i        a           15          147         82.362      190.       
   IPR001548   F6X3S4      F6X3S4      eal         1uze        a           384         558         75.3136     1.27       
   IPR001245   EPHB4       P54760      x9f         2x9f        a           621         759         78.7911     61.        
   IPR001245   JAK2        O60674      az5         2xa4        a           857         994         86.394      3.         
   IPR003594   HS90A       P07900      vhd         2xab        a           48          186         82.8523     0.54       
   IPR001245   ALK         Q9UM73      571         2xba        a           1129        1270        67.0718     23.68      
   IPR000719   CHK2        O96017      xbj         2xbj        a           226         368         81.6253     3.         
   IPR000719   PDPK1       O15530      ckg         2xch        a           88          223         79.9016     374.       
   IPR003594   HS90A       P07900      2dl         2xdl        a           48          186         92.1718     790000.    
   IPR000719   AKT2        P31751      x37         2xh5        a           158         292         87.8473     27.        
   IPR003594   HS90A       P07900      c0p         2xhr        a           51          186         81.4324     4.8        
   IPR003594   HS90A       P07900      c0y         2xht        a           48          186         89.798      1100.      
   IPR003594   HS90A       P07900      t5m         2xhx        a           48          186         82.513      250.       
   IPR001245   VGFR2       P35968      00j         2xir        a           840         1047        77.1374     0.         
   IPR000719   PIM1        P11309      xj1         2xj1        a           44          186         91.4254     28.        
   IPR000719   PIM1        P11309      985         3f2a        a           44          186         90.6074     57.        
   IPR000719   PIM1        P11309      985         2xj2        a           44          186         89.8494     66.        
   IPR003594   HS90A       P07900      xjg         2xjg        a           48          186         81.2017     15.        
   IPR003594   HS90A       P07900      xjx         2xjx        a           48          186         65.2337     0.71       
   IPR000719   NEK2        P51955      xk3         2xk3        a           14          160         82.8907     2100.      
   IPR000719   NEK2        P51955      ol2         2xk4        a           16          160         76.1375     16900.     
   IPR000719   NEK2        P51955      eqh         2xk6        a           17          159         78.9797     1600.      
   IPR000719   NEK2        P51955      30e         2xk7        a           14          159         74.8117     1500.      
   IPR000719   NEK2        P51955      5r1         2xk8        a           14          160         81.3083     2400.      
   IPR000719   NEK2        P51955      4vq         2xkc        a           16          159         72.1156     2600.      
   IPR000719   NEK2        P51955      t3m         2xkd        a           14          159         76.4949     2300.      
   IPR000719   NEK2        P51955      wi2         2xke        a           12          159         78.958      4200.      
   IPR000719   NEK2        P51955      bx1         2xkf        a           14          159         76.9757     870.       
   IPR002937   AOFB        P27338      p1b         4a79        a           60          435         98.3281     0.         
   IPR000536   PPARG       P37231      p1b         2xkw        a           309         501         90.1249     0.         
   IPR000719   CHK2        O96017      b4w         2xm8        a           231         368         85.7746     160.       
   IPR000719   CHK2        O96017      lwh         2xm9        a           226         369         90.9559     9.         
   IPR000719   CDK2        P24941      y8l         2xnb        a           10          148         81.4109     149.       
   IPR000297   PIN1        Q13526      4fy         2xp8        a           59          157         70.8604     15000.     
   IPR000297   PIN1        Q13526      4g8         2xp9        a           59          157         67.673      0.         
   IPR000297   PIN1        Q13526      4g5         2xpa        a           59          157         72.8007     4100.      
   IPR000297   PIN1        Q13526      4ge         2xpb        a           59          157         71.6385     2000.      
   IPR001245   EPHA4       P54764      q9g         2xyu        a           627         765         84.447      4500.      
   IPR002073   PDE10       Q9Y233      axc         2y0j        a           625         723         75.6599     12.        
   IPR001254   FA10        P00742      fjd         2y5g        a           276         452         79.0635     146.       
   IPR001254   FA10        P00742      y5h         2y5h        a           276         452         76.819      1620.      
   IPR008753   NEP         P08473      ha0         2yb9        a           103         718         84.9289     0.6        
   IPR001223   CHIA        Q9BZP6      dw0         2ybt        a           27          360         83.9279     20000.     
   IPR001223   CHIA        Q9BZP6      cx9         2ybu        a           31          297         83.2652     420.       
   IPR000719   CHK2        O96017      upx         2ycq        a           226         370         86.6017     0.14       
   IPR000719   CHK1        O14757      ydi         2ydi        a           15          137         62.0675     150.       
   IPR000719   CHK1        O14757      ydk         2ydk        a           15          148         82.5433     7.         
   IPR001487   BRD4        O60885      wsh         2yem        a           374         442         67.3041     15.5       
   IPR001487   BRD4        O60885      wsh         2yel        a           81          149         67.4259     52.5       
   IPR001487   BRD2        P25440      wsh         2ydw        b           97          165         62.9499     46.        
   IPR000536   ANDR        P10275      av6         2yhd        a           713         899         66.4191     23000.     
   IPR001304   SFTPD       P35247      bm3         2orj        a           341         363         48.3901     0.         
   IPR000600   GLCNE       Q9Y223      bm3         2yi1        a           475         588         99.6503     0.         
   IPR002181   FBCD1       Q8N539      bm3         4m7f        a           405         443         51.3275     0.         
   IPR000600   GLCNE       Q9Y223      bm3         2yhw        a           475         588         94.9933     2500.      
   IPR000600   GLCNE       Q9Y223      bm3         2yhy        a           475         588         97.1401     2500.      
   IPR001818   MMP13       P45452      5el         2yig        a           183         255         75.6561     79.4       
   IPR000719   MK14        Q16539      yix         2yix        a           30          173         97.3543     3.3        
   IPR001245   M3K7        O43318      yiy         2yiy        a           42          176         91.3397     0.         
   IPR004000   ACTS        P68133      lab         2q0u        a           17          216         81.83       0.         
   IPR004000   ACTS        P68133      lab         3mn5        a           17          216         79.2572     0.         
   IPR004000   ACTS        P68133      lab         5yee        b           17          215         83.8771     0.         
   IPR004000   ACTS        P68133      lab         2v51        b           17          215         83.2915     0.         
   IPR004000   ACTS        P68133      lab         2v52        b           17          216         86.6422     0.         
   IPR004000   ACTS        P68133      lab         4b1x        b           17          216         84.1854     0.         
   IPR004000   ACTS        P68133      lab         4b1y        b           17          216         84.2701     0.         
   IPR004000   ACTS        P68133      lab         4b1v        b           17          215         86.0697     0.         
   IPR004000   ACTS        P68133      lab         4b1w        b           17          216         87.9718     0.         
   IPR004000   ACTS        P68133      lab         4b1u        b           17          216         82.4158     0.         
   IPR004000   ACTS        P68133      lab         2yjf        a           17          216         74.7694     0.         
   IPR004000   ACTS        P68133      lab         2yje        a           17          216         76.195      0.         
   IPR003594   HS90A       P07900      yjw         2yk2        a           48          186         86.6424     0.         
   IPR003594   HS90A       P07900      yjw         2yjw        a           48          186         90.3626     7600.      
   IPR003594   HS90A       P07900      ykb         2ykb        a           22          184         92.5701     1100.      
   IPR003594   HS90A       P07900      yke         2yke        a           22          186         90.3387     1100.      
   IPR000536   ESR2        Q92731      su4         2yly        a           295         491         98.0363     0.         
   IPR000719   CHK1        O14757      ym3         2ym3        a           20          147         74.4366     1000.      
   IPR000719   CHK1        O14757      4ym         2ym4        a           15          148         85.8059     1500.      
   IPR000719   CHK1        O14757      ym5         2ym5        a           20          148         81.0558     430.       
   IPR000719   CHK1        O14757      ym6         2ym6        a           15          148         83.6467     880.       
   IPR000719   CHK1        O14757      ym8         2ym8        a           20          148         84.5926     13.        
   IPR001245   INSR        P06213      s91         2z8c        a           1027        1166        75.5786     0.         
   IPR000719   MK01        P28482      s91         2z7l        a           31          156         76.7274     0.         
   IPR000719   MK14        Q16539      gk4         2zb1        a           32          171         93.0942     480.       
   IPR001254   THRB        P00734      50u         2zg0        h           406         602         83.7794     0.         
   IPR001254   THRB        P00734      45u         2zfq        h           406         602         85.2965     0.         
   IPR001254   THRB        P00734      46u         2zfr        h           406         603         80.2729     0.         
   IPR001254   THRB        P00734      49u         2zhf        h           406         602         81.6346     0.         
   IPR001254   THRB        P00734      37u         2zdv        h           406         602         83.0262     0.         
   IPR003594   HS90A       P07900      p4a         6eln        a           48          186         92.5159     0.         
   IPR003594   PDK4        Q16654      p4a         2zdx        a           255         360         77.8028     648000.    
   IPR033121   BACE1       P56817      310         2zdz        a           72          289         80.5871     700.       
   IPR001254   THRB        P00734      51u         2zf0        h           406         603         83.8008     0.         
   IPR001254   THRB        P00734      19u         2zfp        h           406         602         82.4304     6800.      
   IPR001254   THRB        P00734      12u         2zhw        h           406         602         81.8705     0.         
   IPR001254   THRB        P00734      21u         2zgb        h           406         602         84.9661     0.         
   IPR001254   THRB        P00734      27u         2zhq        h           406         602         83.7608     0.         
   IPR001254   THRB        P00734      24u         2zi2        h           406         602         83.7476     0.         
   IPR031314   DCK         P27707      3l1         2zi4        a           30          204         99.8939     0.         
   IPR031314   DCK         P27707      3l1         2zi5        a           30          208         93.2669     0.         
   IPR031314   DCK         P27707      3l1         2zi5        b           30          204         93.2669     0.         
   IPR031314   DCK         P27707      cl9         2zi9        a           30          204         98.8244     0.         
   IPR031314   DCK         P27707      cl9         2zia        a           30          204         98.5386     0.         
   IPR001254   THRB        P00734      26u         2ziq        h           406         602         85.8717     0.         
   IPR033121   BACE1       P56817      f1h         2zjh        a           74          393         74.8301     0.         
   IPR033121   BACE1       P56817      f1i         2zji        a           91          393         75.7581     0.         
   IPR033121   BACE1       P56817      f1j         2zjj        a           72          296         92.4031     0.         
   IPR033121   BACE1       P56817      f1k         2zjk        a           72          296         75.5725     0.         
   IPR033121   BACE1       P56817      f1l         2zjl        a           73          393         82.7725     0.         
   IPR001245   LCK         P06239      ksf         2zm1        a           251         383         84.6893     220.       
   IPR001245   IGF1R       P08069      575         2zm3        a           1003        1079        67.0486     614.       
   IPR001245   LCK         P06239      ksm         2zm4        a           251         383         77.7947     0.         
   IPR001254   THRB        P00734      11u         3biv        h           406         602         81.2748     0.         
   IPR001254   THRB        P00734      13u         2zhe        h           406         602         82.7689     0.         
   IPR001245   BMX         P51813      pp2         3sxs        a           423         555         92.2793     0.         
   IPR001245   SRC         P12931      pp2         3geq        a           276         407         89.2404     0.         
   IPR001245   LCK         P06239      pp2         1qpe        a           251         382         85.2086     20.        
   IPR001245   LYN         P07948      pp2         2zv9        a           253         385         87.8772     9.         
   IPR001245   PTK6        Q13882      1n1         5h2u        a           195         333         77.9291     7.         
   IPR001245   BMX         P51813      1n1         3sxr        a           428         555         69.8545     0.         
   IPR001245   SRC         P12931      1n1         3qlg        a           276         408         72.2897     0.         
   IPR000719   PMYT1       Q99640      1n1         5vcv        a           116         252         71.096      150.       
   IPR000719   STK24       Q9Y6E0      1n1         4qms        a           42          307         77.709      7400.      
   IPR001245   BTK         Q06187      1n1         3oct        a           410         540         79.7139     0.         
   IPR001245   SRC         P12931      1n1         3g5d        a           276         408         70.1254     11.        
   IPR001245   BTK         Q06187      1n1         3k54        a           408         539         73.6732     1.         
   IPR001245   ABL1        P00519      1n1         2gqg        a           248         382         74.7679     0.         
   IPR001245   ABL1        P00519      1n1         4xey        a           253         382         68.2601     0.         
   IPR000719   MK14        Q16539      1n1         3lfa        a           32          168         58.0307     0.         
   IPR001245   EPHA2       P29317      1n1         5i9y        a           619         758         76.6107     2.8        
   IPR001245   EPHB4       P54760      1n1         6fnm        a           621         758         71.3228     0.         
   IPR001245   EPHA4       P54764      1n1         2y6o        a           625         765         73.0285     25.        
   IPR000719   STK10       O94804      1n1         5owr        a           47          174         64.745      0.         
   IPR001245   DDR1        Q08345      1n1         5bvw        a           616         785         74.0376     1.5        
   IPR001245   ABL2        P42684      1n1         4xli        a           294         428         72.8741     0.         
   IPR001245   LYN         P07948      1n1         2zva        a           253         386         69.1648     11.        
   IPR001245   LCK         P06239      ksl         2zyb        a           251         383         83.8299     20.        
   IPR022673   HXK4        P35557      aji         3a0i        x           61          456         90.1449     0.         
   IPR000719   CDK2        P24941      pdy         3wbl        a           10          144         82.1286     23000.     
   IPR000719   MAPK2       P49137      pdy         3a2c        a           78          207         66.3001     126.       
   IPR000719   MAPK2       P49137      pdy         3a2c        a           147         287         66.3001     126.       
   IPR000536   VDR         P11473      tej         3a2i        a           143         422         98.9653     0.         
   IPR000536   VDR         P11473      tej         3a2j        a           143         422         98.8929     0.         
   IPR001245   LCK         P06239      ksh         3ac3        a           251         381         58.3555     0.         
   IPR001245   LCK         P06239      ksc         3ad6        a           251         382         60.5619     0.         
   IPR000917   GALNS       P34059      nga         4fdj        a           39          311         79.6553     0.         
   IPR000772   F8VUJ3      F8VUJ3      nga         5nqa        a           456         481         61.7101     0.         
   IPR000719   DYR1A       Q13627      ehb         3anq        a           165         307         86.9546     180.       
   IPR000073   HYES        P34913      s82         3ant        a           267         525         88.2245     8.5        
   IPR000566   A1AG2       P19652      tp0         3apv        a           50          145         97.1107     0.         
   IPR000566   A1AG2       P19652      dp0         3apw        a           45          145         94.3874     0.         
   IPR000719   CSK23       Q8NEV1      atk         3at3        a           45          175         82.8984     9.2        
   IPR000719   CSK22       P19784      cck         3e3b        x           44          177         81.5384     11.        
   IPR000719   CSK23       Q8NEV1      cck         3at4        a           45          175         81.7567     8.         
   IPR001818   MMP12       P39900      cgs         1jiz        a           180         241         66.4191     2.         
   IPR001818   MMP1        P03956      cgs         4ayk        a           179         240         70.0837     0.         
   IPR001818   MMP12       P39900      cgs         2w0d        a           179         241         84.501      2.         
   IPR001818   MMP1        P03956      cgs         3ayk        a           179         241         70.9098     0.         
   IPR000536   VDR         P11473      mcz         3b0t        a           143         422         99.1377     0.         
   IPR004030   NOS1        P29475      ji1         3b3m        a           483         597         79.4416     0.         
   IPR000536   ANDR        P10275      b5r         3b5r        a           702         904         99.2709     1.7        
   IPR001128   PTGIS       Q16647      mxd         3b6h        a           99          287         91.1027     0.         
   IPR000536   PPARG       P37231      zaa         3bc5        a           300         501         93.7583     5.         
   IPR000811   PYGM        P11217      ckb         3bd7        a           283         616         52.226      0.         
   IPR000811   PYGM        P11217      ckb         3bd7        a           136         677         52.226      0.         
   IPR001245   EGFR        P00533      pox         3bel        a           718         858         84.5925     14.        
   IPR001148   CAH2        P00918      ctf         3bet        a           92          208         72.3119     1500.      
   IPR000719   PIM1        P11309      vx2         3bgq        a           44          186         86.6247     11.        
   IPR000845   PNPH        P00491      dih         2a0w        a           86          260         91.8849     0.         
   IPR000845   PNPH        P00491      dih         2a0x        a           86          260         93.7881     0.         
   IPR000845   PNPH        P00491      dih         2a0y        a           86          260         93.3893     0.         
   IPR000845   PNPH        P00491      dih         1rsz        a           86          260         95.1425     0.         
   IPR000845   PNPH        P00491      dih         3bgs        a           86          260         93.5302     0.38       
   IPR000719   CDK2        P24941      mhr         3bhu        a           10          146         92.948      0.         
   IPR002073   PDE5A       O76074      wan         3bjc        a           612         820         76.7836     110.       
   IPR001148   CAH2        P00918      bl1         3bl1        a           62          208         75.6769     2520.      
   IPR000811   PYGM        P11217      cpb         1e1y        a           283         772         61.279      2500.      
   IPR000811   PYGM        P11217      cpb         1c8k        a           283         772         64.4196     1000.      
   IPR001487   BRD4        O60885      cpb         4o71        a           81          146         88.1622     18000.     
   IPR000811   PYGM        P11217      cpb         3ebp        a           283         772         64.6689     1240.      
   IPR000719   CDK9        P50750      cpb         3blr        a           25          167         89.168      6.4        
   IPR003594   HS90A       P07900      cxz         3bmy        a           48          186         83.1601     30.        
   IPR000719   KC1G1       Q9HCP0      olp         2cmw        a           50          336         77.8693     0.         
   IPR000719   KC1G1       Q9HCP0      olp         2cmw        a           46          106         77.8693     0.         
   IPR000719   KC1G1       Q9HCP0      olp         2cmw        a           46          117         77.8693     0.         
   IPR001245   MERTK       Q12866      olp         3bpr        a           593         741         73.0969     11300.     
   IPR000719   PIM1        P11309      que         2o3p        a           44          186         90.9052     1100.      
   IPR023416   TTHY        P02766      que         4wnj        b           33          141         48.7724     0.         
   IPR000719   ST17B       O94768      que         3lm5        a           39          181         91.7719     0.         
   IPR000719   DAPK1       P53355      que         5auw        a           19          163         93.6653     8900.      
   IPR001254   UROK        P00749      que         5xg4        u           224         407         75.1544     7000.      
   IPR000811   PYGM        P11217      que         4mra        a           119         656         79.1057     33500.     
   IPR000719   PIM1        P11309      que         4lmu        a           44          187         87.838      55.        
   IPR001245   HCK         P08631      que         2hck        a           268         398         79.5903     0.         
   IPR032259   HIBCH       Q6NVY1      que         3bpt        a           56          350         79.145      0.         
   IPR000719   DAPK3       O43293      4rb         3bqr        a           19          162         84.6912     0.         
   IPR033121   BACE1       P56817      aed         3buh        a           72          293         73.9786     220000.    
   IPR000719   MK14        Q16539      304         3bx5        a           30          171         97.0963     3.5        
   IPR002347   DHI1        P28845      h11         3byz        a           121         233         99.217      0.         
   IPR012317   PARP3       Q9Y6F1      ku8         3c49        a           384         514         81.4953     70.        
   IPR001245   FGFR1       P11362      c4f         3c4f        a           484         643         97.1517     1900.      
   IPR001245   MET         P08581      lkg         3ccn        a           1084        1231        90.8994     120.       
   IPR001245   MET         P08581      l5g         3cd8        a           1084        1231        89.9067     9.         
   IPR000536   PPARG       P37231      yrg         3cdp        a           310         501         93.4904     0.         
   IPR001245   MET         P08581      1fn         3ce3        a           1084        1224        91.1687     1.8        
   IPR000719   MK10        P53779      jno         3cgo        a           70          206         74.253      3000.      
   IPR001245   VGFR2       P35968      kim         3cjg        a           840         1046        74.5344     0.         
   IPR001752   KIF11       P52732      k30         3cjo        a           116         239         76.015      2.2        
   IPR001370   XIAP        P98170      x22         3clx        a           292         324         88.7771     0.         
   IPR001370   XIAP        P98170      x22         3cm7        b           292         324         89.3516     270.       
   IPR001370   XIAP        P98170      x22         3cm7        d           258         343         89.3516     270.       
   IPR023416   TTHY        P02766      lj5         3cn4        a           33          139         45.9874     0.         
   IPR001245   VGFR2       P35968      c92         3cpb        a           846         1047        94.3985     25000.     
   IPR000719   WEE1        P30291      p91         3cqe        a           305         463         84.7958     0.         
   IPR000719   WEE1        P30291      809         3cr0        a           305         464         88.5648     0.         
   IPR001245   MET         P08581      319         3cth        a           1084        1224        95.7615     110.       
   IPR001245   MET         P08581      320         3ctj        a           1084        1223        90.8695     35.        
   IPR000719   PIM1        P11309      jn5         3cy3        a           44          186         87.4649     0.         
   IPR003594   HS90A       P07900      snx         3d0b        a           51          186         87.1548     290.       
   IPR000719   AKT2        P31751      g93         3d0e        a           158         443         94.7967     4.         
   IPR000719   AURKA       O14965      ak1         3d14        a           139         277         93.3416     22.        
   IPR000719   AURKA       O14965      ak2         3d15        a           139         276         92.1851     0.         
   IPR000719   AURKA       O14965      ak3         3d2i        a           139         276         92.2302     0.         
   IPR000719   AURKA       O14965      ak4         3d2k        a           139         276         90.7642     0.         
   IPR002073   PDE4B       Q07343      20a         3d3p        a           405         622         82.0743     3.16       
   IPR000276   ADRB2       P07550      tim         3d4s        a           82          316         95.9775     0.         
   IPR000536   PPARD       Q03181      l41         3d5f        a           234         437         97.5212     0.         
   IPR000719   MK14        Q16539      gk5         3d7z        a           30          171         94.352      12.        
   IPR000719   MK14        Q16539      gk6         3d83        a           30          171         84.7784     4.4        
   IPR001791   SHBG        P04278      nog         1lhv        a           63          200         95.8046     1.23       
   IPR000536   PRGR        P06401      nog         3d90        a           715         913         99.0178     0.         
   IPR001245   IGF1R       P08069      d94         3d94        a           1005        1155        85.9409     157.       
   IPR001148   CAH13       Q8N1Q1      4md         3da2        a           93          210         77.2025     0.         
   IPR001254   THRB        P00734      44u         3da9        b           406         593         73.7256     3100.      
   IPR000719   AURKA       O14965      fxg         3daj        a           139         275         75.6572     2900.      
   IPR001148   CAH2        P00918      2c7         3dd8        a           92          208         66.7422     14.        
   IPR000719   CDK2        P24941      rc8         3ddp        c           8           145         81.1759     72.        
   IPR000719   CDK2        P24941      rrc         2a4l        a           8           145         86.1473     400.       
   IPR000719   CDK5        Q00535      rrc         1unl        a           10          144         87.1658     200.       
   IPR000719   CDK2        P24941      rrc         3ddq        c           8           145         85.9294     210.       
   IPR001254   THRB        P00734      23u         5mjt        h           406         603         81.2849     0.         
   IPR001254   THRB        P00734      23u         3dhk        h           406         602         80.1041     47.        
   IPR000719   AURKA       O14965      ak6         3dj6        a           139         277         94.9068     0.         
   IPR001245   ABL1        P00519      sx7         3dk7        a           248         382         83.8908     0.         
   IPR001245   ABL1        P00519      sx7         3dk6        a           250         382         78.1426     0.         
   IPR001245   ABL1        P00519      sx7         3dk3        a           248         382         83.1899     0.         
   IPR001245   EPHA7       Q15375      ihz         3dko        a           639         777         91.4168     0.         
   IPR001818   MMP8        P22894      axa         3dng        a           139         250         92.0106     7.4        
   IPR000719   CDK2        P24941      nnn         3dog        c           8           145         84.4404     40.        
   IPR023210   AK1D1       P51857      bdt         3uzy        a           26          314         82.9128     0.         
   IPR001245   CSF1R       P07333      8c5         3dpk        a           586         801         76.657      4.1        
   IPR001254   THRB        P00734      16u         3dt0        h           406         602         84.513      0.         
   IPR000719   MK14        Q16539      p40         3dt1        a           30          171         80.4305     2.4        
   IPR001245   VGFR2       P35968      a96         3dtw        a           840         1047        93.2617     0.         
   IPR000719   GSK3B       P49841      553         3du8        a           62          200         83.6437     146.       
   IPR001254   THRB        P00734      64u         3dux        h           406         602         83.8841     100.       
   IPR033121   BACE1       P56817      bav         3dv5        a           71          296         86.155      22.        
   IPR000536   PPARD       Q03181      dy6         3dy6        a           219         437         96.533      126.       
   IPR000719   MP2K1       Q02750      1cx         3dy7        a           77          219         95.1945     0.         
   IPR004030   NOS2        P35228      b2          3e7i        a           347         377         93.6948     0.         
   IPR004030   NOS2        P35228      at2         3e7g        a           263         388         90.7575     0.         
   IPR004030   NOS3        P29474      at2         3e7s        a           183         475         86.1151     0.         
   IPR000719   MK09        P45984      35f         3e7o        a           32          168         71.5217     120.       
   IPR000719   MK14        Q16539      19b         3e93        a           30          169         83.767      0.         
   IPR023210   AK1D1       P51857      pdn         3cmf        a           26          314         86.9268     0.         
   IPR023210   KCAB2       Q13303      pdn         3eau        a           57          189         61.6083     0.         
   IPR000536   MCR         P08235      pdn         2aax        a           766         960         100.        0.         
   IPR023210   KCAB2       Q13303      pdn         3eb3        a           44          237         55.2269     0.         
   IPR023210   KCAB2       Q13303      pdn         3eb4        a           57          189         61.0381     0.         
   IPR023416   TTHY        P02766      57d         4des        a           35          141         53.9704     1400.      
   IPR000811   PYGM        P11217      57d         3ebo        a           283         772         80.2938     19010.     
   IPR001245   MET         P08581      mt3         3efj        a           1084        1223        92.7874     39.        
   IPR001245   VGFR2       P35968      706         3efl        a           840         1047        95.6329     0.         
   IPR001148   CAH2        P00918      3bs         3eft        a           92          208         64.5177     12.        
   IPR000719   CDK2        P24941      po5         3eid        a           10          145         72.1272     450.       
   IPR003594   HS90A       P07900      py9         3ekr        a           48          186         86.3125     30.        
   IPR001245   SRC         P12931      pd5         3qlf        a           276         408         89.1963     0.         
   IPR001245   SRC         P12931      pd5         3el8        a           276         411         88.5745     25.        
   IPR000719   MK08        P45983      gs7         3elj        a           32          168         79.0824     5000.      
   IPR001245   KSYK        P43405      685         3emg        a           377         512         79.846      9.         
   IPR001245   SRC         P12931      ks4         3en5        a           276         406         80.0476     0.         
   IPR001245   SRC         P12931      abj         3en7        a           276         407         84.1179     0.         
   IPR000719   CDK2        P24941      t2a         3eoc        a           10          145         83.9486     230.       
   IPR000719   MP2K1       Q02750      3bm         3eqc        a           77          219         94.339      0.         
   IPR000719   MP2K1       Q02750      4bm         3vvh        a           77          219         94.9937     0.         
   IPR000719   MP2K1       Q02750      4bm         3eqg        a           77          219         92.9879     0.         
   IPR000719   MK14        Q16539      sb4         4loo        a           30          167         88.5637     7.         
   IPR000719   MK14        Q16539      sb4         4lop        a           30          167         89.3712     7.         
   IPR000719   MK14        Q16539      sb4         1bl7        a           30          168         80.611      19.        
   IPR000719   MK14        Q16539      sb4         4loq        a           30          168         88.3433     7.         
   IPR000719   MK14        Q16539      sb4         5o90        a           30          167         86.6331     0.         
   IPR000719   MK01        P28482      sb4         3erk        a           31          166         78.3051     18000.     
   IPR023416   TTHY        P02766      dz1         3esn        a           35          139         50.8214     0.         
   IPR023416   TTHY        P02766      dz3         3esp        a           33          139         53.0317     0.         
   IPR000845   UPP2        O95045      bau         3p0f        a           116         287         79.366      0.         
   IPR000845   UPP2        O95045      bau         3p0e        a           116         287         99.0235     0.         
   IPR000845   UPP2        O95045      bau         3p0e        b           70          287         99.0235     0.         
   IPR002347   DHI1        P28845      352         3ey4        a           121         233         94.7522     0.         
   IPR000719   CDK2        P24941      ezr         3ezr        a           10          146         83.1931     10000.     
   IPR023801   HDAC8       Q9BY41      age         3f07        a           101         306         73.2556     2900.      
   IPR001148   CAH2        P00918      klt         3f4x        a           62          208         76.3329     0.         
   IPR001245   MET         P08581      ihx         3f66        a           1084        1230        72.8        900.       
   IPR001254   THRB        P00734      91u         3f68        h           406         602         78.7526     8700.      
   IPR001245   SRC         P12931      ihh         3f6x        a           276         407         78.8489     0.         
   IPR001148   CAH4        P22748      ag5         3f7b        a           23          269         82.3942     64.        
   IPR001370   BIRC7       Q96CA5      g13         3f7i        a           116         148         58.792      46.        
   IPR001148   CAH4        P22748      ag4         3f7u        a           23          235         82.6322     246.       
   IPR001148   CAH2        P00918      te1         3f8e        a           58          199         65.1343     59.        
   IPR001796   DYR         P00374      dh1         3fs6        a           8           137         90.3383     0.         
   IPR001796   DYR         P00374      dh1         3f91        a           8           137         85.6067     0.         
   IPR001796   DYR         P00374      dh1         3f8y        a           8           137         91.8579     0.         
   IPR001796   DYR         P00374      dh1         3f8z        a           8           137         88.3178     0.         
   IPR000719   TGFR1       P36897      55f         3faa        a           211         351         86.0347     7.1        
   IPR023416   TTHY        P02766      ifa         3fc8        a           35          141         52.3848     4100.      
   IPR023416   TTHY        P02766      ifb         3fcb        a           35          141         51.578      4900.      
   IPR005122   UNG         P13051      3fi         3fci        a           152         282         68.4257     1300.      
   IPR005122   UNG         P13051      fck         3fck        b           152         282         68.8517     100000.    
   IPR005122   UNG         P13051      3fl         3fcl        a           152         282         83.4714     315000.    
   IPR000719   AURKA       O14965      mmh         3fdn        a           137         273         71.3882     33.        
   IPR015883   HEXA        P06865      ngt         2gk1        i           178         462         91.735      0.         
   IPR000719   MK14        Q16539      fi4         3fi4        a           30          168         88.0877     0.         
   IPR000719   MK14        Q16539      fkl         3fkl        a           30          171         88.7801     0.         
   IPR000719   MK14        Q16539      fl4         3fl4        a           35          167         90.4931     0.         
   IPR000719   MK14        Q16539      3fn         3fln        c           30          167         84.8453     0.         
   IPR000719   MK14        Q16539      891         3flq        a           35          167         73.6125     0.         
   IPR000719   MK14        Q16539      fls         3fls        a           35          167         78.7209     0.         
   IPR000719   MK14        Q16539      flw         3flw        a           30          167         83.0959     0.         
   IPR000719   MK14        Q16539      fly         3fly        a           32          167         82.2024     0.         
